fat,sugar,sodium,grade
9.0,10.0,0.29,B
5.0,3.0,0.24,A
2.0,5.0,0.14,A
9.0,19.0,0.25,C
11.0,11.0,0.28,B
5.0,3.0,0.31,A
10.0,15.0,0.52,C
4.0,4.0,0.28,A
11.0,11.0,0.44,B
3.5,2.0,0.25,A
10.0,12.0,0.135,B
1.5,2.0,0.21,A
2.0,5.0,0.14,A
9.0,12.0,0.16,B
3.5,18.0,0.115,C
1.5,5.0,0.31,A
7.0,10.0,0.22,B
7.0,6.0,0.39,B
3.5,6.0,0.23,B
1.5,1.0,0.14,A
10.0,19.0,0.29,C
3.0,15.0,0.18,C
9.0,8.0,0.21,B
9.0,6.0,0.22,B
7.0,9.0,0.21,B
4.0,7.0,0.16,B
3.5,2.0,0.29,A
2.5,5.0,0.24,A
9.0,8.0,0.07,B
7.0,13.0,0.15,C
1.5,3.0,0.24,A
12.0,11.0,0.5,B
1.5,3.0,0.17,A
14.0,10.0,0.03,B
3.5,12.0,0.22,B
3.0,4.0,0.28,A
7.0,8.0,0.12,B
8.0,14.0,0.0,C
10.0,13.0,0.125,C
3.5,2.0,0.33,A
2.0,2.0,0.15,A
3.5,3.0,0.25,A
4.5,5.0,0.16,A
3.5,2.0,0.25,A
7.0,9.0,0.19,B
8.0,8.0,0.15,B
5.0,6.0,0.37,B
3.5,18.0,0.115,C
2.0,4.0,0.73,B
2.5,5.0,0.105,A
9.0,18.0,0.29,C
5.0,4.0,0.16,A
7.0,10.0,0.22,B
14.0,17.0,0.22,C
5.0,15.0,0.15,C
7.0,2.0,0.0,B
8.0,16.0,0.02,C
14.0,13.0,0.15,C
3.5,6.0,0.23,B
1.75,1.0,0.125,A
8.0,14.0,0.32,C
1.5,1.0,0.14,A
4.0,6.0,0.125,B
6.0,8.0,0.25,B
6.0,10.0,0.16,B
4.5,12.0,0.09,B
5.0,8.0,0.11,B
12.0,16.0,0.5,C
2.5,3.0,0.17,A
7.0,6.0,0.13,B
0.5,4.0,0.115,A
4.5,6.0,0.16,B
9.0,18.0,0.29,C
6.0,9.0,0.19,B
10.0,10.0,0.47,B
6.0,5.0,0.075,A
8.0,10.0,0.23,B
1.0,4.0,0.115,A
9.0,13.0,0.13,C
7.0,9.0,0.19,B
2.0,2.0,0.15,A
3.0,6.0,0.16,B
6.0,9.0,0.16,B
8.0,10.0,0.14,B
7.0,6.0,0.13,B
4.0,9.0,0.115,B
14.0,11.0,0.045,B
4.0,2.0,0.44,A
6.0,5.0,0.17,A
6.0,5.0,0.16,A
3.5,4.0,0.23,A
7.0,9.0,0.21,B
8.0,5.0,0.18,B
6.0,8.0,0.2,B
8.0,22.0,0.25,C
2.0,2.0,0.21,A
6.0,5.0,0.15,A
2.0,1.0,0.28,A
6.0,12.0,0.09,B
5.0,4.0,0.14,A
7.0,8.0,0.15,B
7.0,10.0,0.22,B
11.0,14.0,0.27,C
3.0,12.0,0.105,B
2.0,3.0,0.17,A
0.0,0.0,0.0,A
0.0,13.85,0.005,C
4.0,15.0,0.0,C
0.0,0.0,0.0,A
0.0,0.0,0.0,A
3.0,17.0,0.0,C
0.0,0.0,0.0,A
4.0,15.0,0.055,C
12.0,11.0,0.67,B
6.0,2.0,0.0,A
19.0,3.0,1.36,C
15.0,2.0,1.04,B
10.0,2.0,1.25,B
20.0,4.0,1.29,C
16.0,2.0,0.88,B
21.0,7.0,1.56,C
15.0,2.0,0.9,B
4.5,1.0,0.76,B
24.0,1.0,1.33,C
24.0,9.0,1.41,C
15.0,2.0,0.99,B
20.0,6.0,1.29,C
14.0,5.0,0.72,B
7.0,2.0,0.0,B
24.0,5.0,1.44,C
23.0,5.0,1.34,C
8.0,1.0,0.95,B
16.0,8.0,0.87,B
20.0,3.0,1.47,C
15.0,2.0,0.9,B
23.0,9.0,1.44,C
4.0,0.0,0.0,A
0.0,3.0,1.29,C
0.0,1.0,0.28,A
0.0,2.0,0.22,A
3.0,1.0,0.025,A
0.0,0.0,0.72,B
0.5,1.0,1.15,B
0.0,4.0,0.35,A
6.0,3.0,0.4,A
6.0,4.0,0.48,A
4.0,0.0,0.38,A
0.0,0.0,0.0,A
0.0,0.0,0.26,A
0.0,3.0,0.69,B
0.0,5.0,0.0,A
0.0,1.0,0.61,B
0.0,2.0,0.105,A
0.0,1.0,0.98,B
0.5,1.0,0.95,B
0.0,4.0,1.3,C
0.0,0.0,0.7,B
0.0,0.0,1.11,B
1.0,3.0,0.31,A
0.5,0.0,0.0,A
5.0,0.0,0.0,A
7.0,1.0,0.0,B
2.0,0.0,0.0,A
7.0,2.0,0.474,B
1.0,4.0,0.366,A
6.0,1.0,0.0,A
12.0,7.0,0.656,B
5.0,11.0,0.987,B
0.0,0.0,0.0,A
0.0,0.0,0.0,A
14.0,0.0,0.584,B
21.0,2.0,0.0,C
0.0,0.0,0.0,A
9.0,4.0,0.0,B
6.0,1.0,0.0,A
10.0,2.0,0.0,B
15.0,4.0,0.44,B
5.0,3.0,0.0,A
11.0,3.0,0.66,B
7.0,8.0,0.0,B
3.0,4.0,0.0,A
5.0,2.0,0.34,A
1.5,3.0,0.38,A
26.0,2.0,0.0,C
12.0,8.0,0.59,B
12.0,4.0,0.25,B
20.0,1.0,0.367,C
0.0,32.0,0.02,D
0.0,28.0,0.045,D
0.0,27.0,0.0,D
0.5,0.0,0.12,A
1.3,1.4,1.5,C
4.9,3.2,0.0,A
0.7,4.9,0.001,A
2.7,2.0,0.001,A
0.0,0.0,0.0,A
3.0,0.0,0.58,B
6.0,0.0,0.35,A
4.0,1.0,0.63,B
4.5,0.0,0.44,A
3.5,3.0,0.43,A
1.0,0.0,0.0,A
0.5,0.0,0.0,A
1.0,0.0,0.015,A
1.0,0.0,0.01,A
20.0,9.0,1.75,C
17.0,4.0,0.0,C
18.0,8.0,2.2,C
6.0,2.0,1.27,C
17.0,4.0,3.28,D
16.0,4.0,1.42,C
18.0,7.0,0.97,C
6.0,10.0,0.08,B
2.0,5.0,0.02,A
6.0,11.0,0.035,B
9.0,0.0,0.0,B
3.5,5.0,0.015,A
6.0,10.0,0.09,B
0.0,2.0,0.055,A
1.5,13.0,1.32,C
3.0,6.0,0.025,B
6.0,2.0,0.18,A
4.5,8.0,0.035,B
3.0,1.0,0.09,A
4.5,6.0,0.07,B
4.5,6.0,0.045,B
6.0,7.0,0.07,B
4.5,0.0,0.18,A
6.0,4.0,0.09,A
4.5,7.0,0.055,B
8.0,3.0,0.25,B
5.0,0.0,0.0,A
5.0,9.0,0.035,B
4.0,9.0,0.075,B
5.0,9.0,0.19,B
8.0,14.0,0.09,C
2.0,4.0,0.05,A
9.0,16.0,0.15,C
3.0,1.0,0.16,A
19.0,9.0,0.18,C
7.0,8.0,0.05,B
3.5,9.0,0.135,B
10.0,10.0,0.18,B
17.0,12.0,0.16,C
6.0,8.0,0.15,B
9.0,18.0,0.16,C
8.0,18.0,0.115,C
9.0,7.0,0.05,B
7.0,18.0,0.14,C
9.0,11.0,0.2,B
10.0,8.0,0.34,B
10.0,0.0,0.28,B
3.0,6.0,0.043,B
5.0,7.0,0.125,B
6.0,11.0,0.16,B
7.0,7.0,0.06,B
7.0,0.0,0.85,B
1.5,0.0,0.49,A
3.5,0.0,0.5,A
5.0,0.0,0.82,B
1.0,0.0,0.42,A
10.0,0.0,0.72,B
5.0,2.0,0.74,B
13.0,0.0,0.0,B
0.0,0.0,0.0,A
0.0,0.0,0.005,A
0.0,0.0,0.0,A
0.0,0.0,0.01,A
1.5,0.0,0.0,A
0.0,0.0,5.0,D
0.0,4.0,0.055,A
0.0,0.0,0.2,A
0.0,0.0,0.0,A
0.0,4.0,0.055,A
0.0,0.0,0.0,A
0.5,0.0,0.005,A
2.5,2.0,0.02,A
1.5,0.0,0.125,A
0.5,3.0,0.01,A
2.5,1.0,0.06,A
2.0,2.0,0.035,A
2.0,3.0,0.13,A
4.0,0.0,0.24,A
3.0,0.0,0.06,A
2.5,1.0,0.055,A
1.5,0.0,0.125,A
2.5,1.0,0.11,A
2.0,1.0,0.065,A
6.0,1.0,0.14,A
1.0,5.0,0.005,A
2.0,0.0,0.015,A
3.5,1.0,0.135,A
5.0,1.0,0.15,A
0.0,0.0,0.035,A
3.5,1.0,0.14,A
2.0,4.0,0.2,A
4.0,0.0,0.24,A
4.0,0.0,0.24,A
2.0,3.0,0.01,A
1.0,2.0,0.08,A
2.0,4.0,0.2,A
2.5,2.0,0.035,A
1.0,2.0,0.01,A
2.0,0.0,0.005,A
2.0,3.0,0.038,A
3.5,18.0,0.02,C
2.5,10.0,0.05,B
0.0,0.0,0.07,A
0.0,0.0,0.0,A
2.0,20.0,0.0,C
0.0,0.0,0.0,A
2.0,16.0,0.0,C
0.0,0.0,0.0,A
4.5,15.0,0.02,C
0.0,10.0,0.0,B
2.0,15.0,0.0,C
0.5,4.0,0.08,A
0.0,2.0,0.055,A
0.0,2.0,0.017,A
12.0,10.0,0.045,B
7.0,6.0,0.03,B
8.0,8.0,0.025,B
8.0,8.0,0.035,B
6.0,8.0,0.015,B
11.0,9.0,0.04,B
10.0,5.0,0.0,B
10.0,10.0,0.01,B
7.0,8.0,0.025,B
7.0,7.0,0.02,B
11.2,11.7,0.023,B
7.0,7.0,0.02,B
12.0,11.0,0.045,B
6.0,10.0,0.025,B
7.0,7.0,0.015,B
7.0,8.0,0.015,B
11.0,12.0,0.02,B
6.0,11.0,0.045,B
11.0,11.0,0.025,B
10.0,11.0,0.035,B
7.0,8.0,0.015,B
11.0,9.0,0.04,B
10.0,15.0,0.04,C
6.0,9.0,0.01,B
8.0,9.0,0.035,B
16.0,12.0,0.035,B
17.4,15.7,0.031,C
11.0,10.0,0.035,B
7.0,7.0,0.02,B
11.0,11.0,0.04,B
7.0,7.0,0.02,B
11.0,0.0,0.02,B
7.0,8.0,0.015,B
7.0,7.0,0.02,B
2.0,12.0,0.0,B
2.0,0.0,0.0,A
2.0,10.0,0.085,B
1.0,0.04,0.0,A
0.5,1.0,0.075,A
5.0,8.0,0.03,B
0.0,0.12,0.015,A
0.5,3.0,0.025,A
5.0,1.0,0.01,A
0.0,2.0,0.015,A
1.5,3.0,0.015,A
3.0,2.0,0.0,A
6.0,4.0,0.075,A
0.0,3.0,0.005,A
0.0,10.0,0.045,B
10.0,14.0,0.36,C
10.0,14.0,0.36,C
32.0,0.0,0.0,C
10.0,0.0,0.0,B
17.0,0.0,0.0,C
30.0,0.0,0.0,C
17.0,0.0,0.0,C
23.0,0.0,0.0,C
6.0,0.0,0.0,A
0.0,1.0,0.0,A
0.0,0.0,0.0,A
0.5,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
15.0,0.0,0.11,B
12.0,3.0,0.105,B
17.0,3.0,0.11,C
15.0,3.0,0.16,B
5.0,5.0,0.03,A
3.0,7.0,0.065,B
3.0,5.0,0.08,A
3.0,7.0,0.065,B
3.5,6.0,0.05,B
3.0,7.0,0.065,B
3.0,7.0,0.065,B
3.5,2.0,0.015,A
3.0,2.0,0.07,A
3.5,1.0,0.09,A
4.5,3.0,0.27,A
7.0,2.0,0.19,B
12.0,7.0,0.14,B
3.5,1.0,0.09,A
4.5,1.0,0.14,A
0.0,12.0,0.0,B
0.0,12.0,0.0,B
2.0,8.0,0.015,B
3.0,0.0,0.0,A
0.5,0.0,0.0,A
2.5,0.0,0.0,A
3.0,7.0,0.015,B
5.0,9.0,0.025,B
3.0,9.0,0.047,B
6.0,15.0,0.085,C
15.0,0.0,0.5,B
1.0,0.0,0.21,A
25.0,0.0,0.37,C
7.0,0.0,0.38,B
9.0,4.0,0.42,B
11.0,0.0,0.9,B
14.0,0.0,0.69,B
14.0,2.0,0.78,B
4.0,0.0,1.01,B
1.5,2.3,0.043,A
16.0,0.0,0.5,B
10.0,0.0,0.53,B
9.0,0.0,0.6,B
7.0,0.0,0.26,B
14.0,0.0,0.67,B
5.0,0.0,0.72,B
15.0,0.0,0.72,B
1.4,0.1,0.036,A
4.5,0.0,0.85,B
7.0,9.0,0.0,B
3.4,0.4,0.1,A
10.0,4.0,0.44,B
6.0,0.0,0.58,B
0.0,0.0,0.26,A
1.5,4.9,0.045,A
16.0,0.0,0.81,B
1.4,0.0,0.0,A
11.0,0.0,0.58,B
0.0,0.0,0.23,A
3.5,4.5,0.045,A
3.5,0.0,0.49,A
10.0,0.0,0.5,B
6.0,0.0,1.58,C
11.0,0.0,0.75,B
9.0,4.0,0.39,B
7.0,4.0,0.82,B
0.0,4.0,0.77,B
1.5,0.0,0.83,B
15.0,0.0,0.57,B
8.0,0.0,0.29,B
7.0,0.0,0.61,B
3.0,0.0,0.46,A
3.0,0.0,0.37,A
6.0,0.0,0.57,B
3.0,0.0,0.47,A
12.0,0.0,0.58,B
3.0,0.0,0.8,B
6.0,0.0,0.0,A
8.0,0.0,0.61,B
3.5,0.0,0.66,B
5.0,0.0,0.55,B
8.0,0.0,0.7,B
3.0,0.0,0.36,A
3.0,0.0,0.36,A
2.0,19.0,1.1,C
3.0,0.0,0.47,A
15.0,0.0,0.57,B
3.0,0.0,0.47,A
11.0,0.0,0.54,B
5.0,0.0,0.58,B
12.0,0.0,0.53,B
4.5,6.0,0.095,B
4.5,5.0,0.125,A
2.5,1.0,0.14,A
4.0,3.0,0.095,A
4.0,1.0,0.18,A
1.5,2.0,0.035,A
4.0,2.0,0.15,A
1.5,2.0,0.085,A
3.5,5.0,0.065,A
3.5,6.0,0.055,B
7.0,5.0,0.08,B
4.0,4.0,0.08,A
2.5,1.0,0.14,A
5.0,2.0,0.135,A
0.0,0.0,0.08,A
0.0,0.0,0.033,A
0.0,0.0,0.108,A
0.0,0.0,0.065,A
9.71,1.95,0.375,B
17.04,0.0,0.322,C
3.61,7.51,1.022,B
10.68,0.5,0.009,B
2.59,2.12,0.403,A
12.0,0.0,0.0,B
6.6,0.0,0.0,A
0.0,16.0,0.025,C
0.0,23.0,0.08,C
0.0,18.0,0.045,C
0.0,15.0,0.025,C
0.0,22.0,0.06,C
0.0,15.0,0.025,C
0.0,22.0,0.05,C
0.0,56.0,0.112,D
0.0,16.0,0.025,C
0.0,14.0,0.048,C
0.0,11.0,0.045,B
0.0,18.0,0.03,C
0.0,15.0,0.025,C
0.0,15.0,0.025,C
0.0,26.0,0.04,D
0.0,31.0,0.075,D
0.0,27.0,0.04,D
0.0,23.0,0.095,C
0.0,18.0,0.05,C
0.0,22.0,0.06,C
0.0,60.0,0.19,D
0.0,0.0,0.03,A
0.0,18.0,0.02,C
1.6,11.0,0.0,B
3.0,21.0,0.065,C
3.5,19.0,0.02,C
4.8,14.8,0.083,C
5.0,7.5,0.128,B
4.8,0.0,0.108,A
10.0,2.0,0.105,B
3.5,5.0,0.04,A
5.0,11.0,0.03,B
11.0,4.0,0.1,B
6.0,9.0,0.04,B
8.0,5.0,0.035,B
5.0,9.0,0.105,B
7.0,9.0,0.0,B
10.0,6.0,0.035,B
4.0,8.0,0.03,B
7.0,8.0,0.025,B
8.0,8.0,0.06,B
6.0,5.0,0.04,A
9.0,5.0,0.0,B
11.0,5.0,0.03,B
5.0,0.0,0.045,A
4.5,21.0,0.05,C
3.5,23.0,0.07,C
4.0,19.0,0.065,C
4.0,0.0,0.025,A
3.5,15.0,0.06,C
2.0,0.0,0.065,A
7.56,2.28,0.209,B
8.0,4.3,0.002,B
0.4,0.1,0.03,A
0.0,0.0,0.03,A
0.0,12.0,0.04,B
0.0,12.0,0.04,B
0.0,25.0,0.04,C
0.0,12.0,0.04,B
0.0,15.0,0.0,C
4.0,5.0,0.075,A
2.5,7.0,0.055,B
0.0,2.0,0.16,A
2.5,7.0,0.0,B
5.0,17.0,0.12,C
18.7,2.8,0.62,C
0.0,34.0,0.015,D
6.0,40.0,0.14,D
22.0,30.0,0.32,D
16.0,0.0,0.0,B
0.0,42.0,0.03,D
0.0,11.0,0.0,B
0.0,33.0,0.02,D
26.0,25.0,0.0,C
7.0,12.0,0.007,B
14.0,4.0,0.3,B
0.0,10.0,0.09,B
7.0,32.0,0.16,D
19.0,55.0,0.24,D
1.0,14.0,0.115,C
3.0,14.0,0.0,C
1.5,12.0,0.03,B
3.0,5.0,0.075,A
3.0,28.0,0.0,D
3.0,14.0,0.0,C
33.2,34.6,0.001,D
0.0,2.0,0.0,A
7.0,12.0,0.0,B
6.0,11.0,0.0,B
4.0,13.0,0.07,C
1.0,4.0,0.14,A
6.0,3.0,1.24,B
9.0,6.0,0.82,B
0.0,4.0,0.0,A
6.5,10.7,0.483,B
6.2,3.3,0.0,A
2.0,0.0,0.0,A
3.0,0.0,0.35,A
4.0,0.0,0.31,A
3.5,0.0,0.35,A
1.5,0.0,0.36,A
2.5,0.0,0.51,B
4.0,1.0,0.68,B
1.5,0.0,0.36,A
4.0,0.0,0.0,A
2.0,0.0,0.0,A
6.0,0.0,0.0,A
2.0,3.0,0.0,A
26.84,0.0,0.0,C
0.0,13.5,0.0,C
13.0,0.0,0.0,B
22.94,0.0,0.0,C
22.0,0.0,0.0,C
23.0,0.0,0.0,C
11.0,0.0,0.0,B
39.84,0.0,0.0,D
15.0,0.0,0.0,B
18.0,0.0,0.24,C
8.0,0.0,0.36,B
12.0,3.0,0.72,B
15.0,0.0,0.0,B
18.0,0.0,0.36,C
10.0,0.0,0.23,B
4.0,0.0,0.0,A
12.0,14.0,0.01,C
9.0,4.0,0.0,B
3.5,0.0,0.005,A
3.5,0.0,0.005,A
0.0,4.0,0.02,A
13.0,0.0,0.0,B
10.0,0.0,0.0,B
11.0,0.0,0.79,B
14.0,0.0,0.68,B
10.0,0.0,0.21,B
7.0,0.0,0.17,B
11.0,0.0,0.78,B
13.0,1.0,0.627,B
15.0,1.0,0.04,B
16.0,1.0,0.58,B
18.0,1.0,0.67,C
14.0,0.0,0.68,B
14.0,0.0,0.95,B
12.0,0.0,0.0,B
0.3,0.0,0.0,A
0.4,14.4,0.001,C
0.0,9.0,0.0,B
12.0,1.0,0.07,B
0.12,9.26,0.001,B
0.0,3.0,0.0,A
7.0,0.0,0.0,B
0.0,0.0,0.0,A
0.0,14.0,0.05,C
0.0,12.0,0.045,B
0.0,9.0,0.01,B
0.0,11.0,0.035,B
0.0,35.0,0.035,D
5.0,3.0,0.78,B
3.5,0.0,1.19,B
2.5,0.0,1.19,B
3.5,1.0,0.72,B
4.5,3.0,0.81,B
5.0,2.0,0.84,B
3.0,2.0,0.84,B
4.0,1.0,0.7,B
0.0,0.0,0.49,A
0.0,9.0,0.005,B
0.0,1.0,0.0,A
1.0,60.2,0.01,D
1.5,0.0,0.02,A
0.5,0.0,0.18,A
0.0,0.0,0.03,A
0.0,0.0,0.0,A
2.0,3.0,0.404,A
0.0,0.0,0.0,A
1.0,0.0,0.005,A
3.49,0.77,0.065,A
30.0,0.0,0.95,C
7.0,0.0,0.002,B
0.89,0.35,0.301,A
0.2,0.7,0.166,A
0.1,0.0,0.011,A
8.0,4.0,0.69,B
13.0,7.0,0.86,B
12.0,1.0,0.92,B
11.0,2.0,0.88,B
11.0,2.0,0.92,B
15.0,2.0,0.92,B
22.0,4.0,0.81,C
15.0,5.0,1.47,C
21.0,10.0,1.13,C
14.0,5.0,1.44,C
15.0,2.0,1.03,B
15.0,6.0,0.59,B
3.0,1.0,0.07,A
3.5,1.0,0.06,A
5.0,0.0,0.0,A
20.0,13.0,1.2,C
7.0,0.0,0.0,B
13.0,0.0,0.0,B
2.0,0.0,0.0,A
0.0,0.0,0.0,A
0.02,2.0,0.01,A
0.0,0.0,0.003,A
11.0,0.0,0.21,B
3.5,5.0,0.26,A
3.0,3.0,0.2,A
3.0,2.0,0.25,A
8.0,6.0,0.45,B
4.0,6.0,0.33,B
4.5,5.0,0.31,A
3.5,13.0,0.0,C
3.5,13.0,0.06,C
1.0,3.0,0.17,A
2.0,2.0,0.13,A
0.0,0.0,0.04,A
0.0,27.0,0.01,D
0.5,0.0,0.0,A
1.0,0.0,0.0,A
0.0,27.0,0.01,D
8.5,1.9,0.047,B
32.0,17.0,0.0,C
0.5,0.0,0.0,A
4.0,1.0,0.2,A
2.0,1.0,0.11,A
4.0,6.0,0.77,B
0.0,0.0,0.035,A
0.0,0.0,0.04,A
3.5,5.0,0.03,A
2.5,10.0,0.14,B
4.0,5.0,0.05,A
4.5,4.0,0.08,A
1.5,2.0,0.02,A
2.0,5.0,0.005,A
4.5,4.0,0.08,A
4.0,6.0,0.035,B
4.0,7.0,0.11,B
7.0,6.0,0.055,B
4.5,5.0,0.03,A
3.5,6.0,0.045,B
6.0,6.0,0.065,B
4.0,4.0,0.0,A
4.5,5.0,0.08,A
4.0,6.0,0.035,B
7.0,6.0,0.05,B
4.0,5.0,0.05,A
4.0,5.0,0.05,A
5.0,16.0,0.1,C
2.5,2.0,0.0,A
3.0,22.0,0.2,C
1.5,2.0,0.015,A
2.5,10.0,0.14,B
3.5,6.0,0.09,B
6.0,7.0,0.05,B
6.0,6.0,0.06,B
1.5,2.0,0.005,A
4.5,4.0,0.075,A
1.5,12.0,0.09,B
10.0,28.0,0.075,D
2.5,10.0,0.09,B
6.0,5.0,0.055,A
4.5,6.0,0.035,B
2.5,10.0,0.085,B
3.0,22.0,0.2,C
3.5,6.0,0.09,B
1.0,0.0,0.02,A
2.5,0.0,0.025,A
1.6,0.3,0.066,A
1.0,0.0,0.015,A
2.5,0.0,0.02,A
1.0,0.0,0.015,A
2.5,0.0,0.015,A
2.5,0.0,0.04,A
2.5,0.0,0.0,A
0.0,2.0,0.05,A
9.6,1.4,0.158,B
1.0,0.0,0.1,A
9.8,0.0,0.05,B
2.5,0.0,0.04,A
1.0,0.0,0.14,A
1.5,0.0,0.02,A
1.0,0.0,0.02,A
4.0,0.0,0.01,A
1.5,0.0,0.1,A
3.0,1.0,0.21,A
1.5,0.0,0.11,A
6.0,0.0,0.02,A
3.0,1.0,0.28,A
3.0,0.0,0.015,A
2.5,1.0,0.21,A
2.5,1.0,0.2,A
35.0,2.5,0.052,D
22.4,4.7,87.0,D
0.0,21.0,0.05,C
0.0,17.0,0.01,C
0.0,8.5,0.005,B
0.0,15.0,0.005,C
0.0,20.0,0.05,C
0.0,18.0,0.01,C
0.0,0.0,0.005,A
1.5,0.0,0.115,A
0.0,0.0,0.16,A
1.5,0.0,0.04,A
1.0,0.0,0.0,A
1.5,0.0,0.04,A
39.0,0.0,0.0,D
16.0,0.0,0.0,B
21.0,12.0,0.025,C
15.0,11.0,0.0,B
12.0,10.0,0.07,B
10.0,16.0,0.085,C
11.0,13.0,0.08,C
19.0,12.0,0.035,C
20.0,23.0,0.06,C
16.0,13.0,0.115,C
32.0,0.0,0.0,C
0.5,0.0,0.16,A
1.5,0.0,0.1,A
0.45,0.0,0.075,A
5.6,1.9,0.56,B
2.8,1.0,0.105,A
1.0,0.2,0.033,A
2.8,1.0,0.0,A
11.0,0.0,0.0,B
6.3,7.0,0.0,B
0.2,0.9,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
5.8,28.4,0.0,D
4.5,9.0,0.0,B
3.0,9.0,0.0,B
4.5,9.0,0.005,B
4.0,9.0,0.0,B
0.0,24.0,0.04,C
0.0,12.0,0.055,B
0.0,12.0,0.0,B
0.0,24.0,0.04,C
7.0,15.0,0.0,C
2.2,4.5,0.004,A
8.0,10.0,0.0,B
7.0,15.0,0.02,C
7.0,1.0,0.18,B
12.0,1.0,0.055,B
19.0,2.0,0.0,C
9.0,4.0,0.07,B
13.0,1.0,0.015,B
10.0,2.0,0.08,B
14.0,2.0,0.0,B
11.0,1.0,0.055,B
12.0,3.0,0.08,B
0.5,5.0,0.005,A
13.0,3.0,0.27,B
15.0,0.0,0.065,B
19.0,1.0,0.1,C
10.0,2.0,0.1,B
12.0,1.0,0.02,B
14.0,2.0,0.055,B
3.5,3.0,0.2,A
10.0,2.0,0.09,B
12.0,3.0,0.06,B
9.0,2.0,0.105,B
23.0,1.0,0.08,C
12.0,2.0,0.0,B
10.0,3.0,0.09,B
0.0,11.0,0.005,B
17.0,4.0,0.04,C
6.0,8.0,0.0,B
17.0,4.0,0.115,C
0.0,0.0,0.0,A
0.0,19.0,0.0,C
0.0,26.0,0.0,D
0.0,0.0,0.0,A
3.5,14.0,0.075,C
0.0,3.0,0.01,A
1.5,15.0,0.01,C
4.0,8.0,0.1,B
7.0,28.0,0.16,D
1.5,1.0,0.28,A
7.0,7.0,0.14,B
6.0,0.0,0.43,A
4.5,7.0,0.095,B
6.0,0.0,0.0,A
6.0,0.0,0.0,A
2.0,2.0,0.6,B
6.0,13.0,0.18,C
8.0,4.0,0.23,B
8.0,12.0,0.25,B
2.0,2.0,0.6,B
16.0,8.0,0.46,B
1.5,1.0,0.28,A
5.0,9.0,0.13,B
10.0,0.0,0.0,B
6.0,5.0,0.24,A
7.0,10.0,0.14,B
3.0,14.0,0.025,C
3.5,11.0,0.03,B
3.5,14.0,0.05,C
3.0,10.0,0.025,B
0.0,19.0,0.0,C
2.0,21.0,0.06,C
1.5,18.0,0.035,C
2.0,21.0,0.02,C
2.5,14.0,0.035,C
2.5,16.0,0.05,C
2.5,15.0,0.05,C
3.5,9.0,0.0,B
4.5,2.0,0.035,A
3.0,18.0,0.07,C
6.0,16.0,0.075,C
4.5,8.0,0.035,B
0.5,17.0,0.0,C
1.94,0.0,0.0,A
2.0,1.0,0.03,A
2.5,12.0,0.04,B
0.0,17.0,0.0,C
3.5,9.0,0.065,B
3.5,9.0,0.29,B
4.0,8.0,0.075,B
2.5,14.0,0.11,C
3.0,14.0,0.0,C
0.5,0.0,0.15,A
2.0,0.0,0.17,A
26.0,0.0,0.0,C
9.0,1.0,0.0,B
6.2,14.0,0.268,C
45.0,11.0,0.0,D
1.2,1.5,0.0,A
6.0,5.0,0.36,A
4.5,0.0,0.23,A
14.0,8.0,0.0,B
0.0,9.0,0.0,B
0.01,8.0,0.0,B
2.0,2.0,0.075,A
3.0,2.0,0.125,A
3.0,3.0,0.105,A
2.0,3.0,0.09,A
3.5,3.0,0.08,A
4.0,2.6,0.096,A
3.5,3.0,0.06,A
2.0,3.0,0.125,A
2.5,2.0,0.06,A
2.5,2.0,0.06,A
3.5,3.0,0.08,A
2.5,2.0,0.05,A
8.0,0.0,0.0,B
8.0,0.0,0.0,B
1.0,12.0,0.0,B
0.5,11.0,0.0,B
5.0,0.0,0.055,A
0.0,10.0,0.105,B
0.0,0.0,0.07,A
3.5,1.0,0.01,A
2.5,7.0,0.04,B
0.5,15.0,0.125,C
2.0,1.0,0.045,A
0.0,12.0,0.0,B
3.5,3.0,0.015,A
1.0,0.0,0.28,A
5.0,0.0,0.095,A
25.0,0.0,0.275,C
0.0,0.0,0.035,A
2.0,0.0,0.03,A
9.0,0.0,0.03,B
0.0,0.0,0.0,A
2.0,4.0,0.03,A
0.5,13.0,0.1,C
0.5,11.0,0.11,B
5.0,0.0,0.035,A
2.5,0.0,0.075,A
0.0,9.0,0.09,B
3.0,1.0,0.035,A
3.0,0.0,0.09,A
5.0,0.0,0.085,A
0.5,13.0,0.105,C
5.0,0.0,0.07,A
0.0,0.0,0.21,A
0.0,0.0,0.0,A
2.5,0.0,0.0,A
0.0,13.0,0.125,C
14.4,0.0,0.0,B
0.0,0.0,0.0,A
3.0,0.0,0.125,A
0.0,0.0,0.0,A
1.0,0.0,0.0,A
0.0,0.0,0.0,A
35.0,10.0,0.1,D
0.0,12.0,0.12,B
0.0,0.0,0.04,A
3.5,1.0,0.01,A
0.0,0.0,0.28,A
0.0,0.0,0.04,A
0.0,0.0,0.0,A
2.5,6.0,0.075,B
5.0,0.0,0.085,A
0.0,0.0,0.0,A
0.0,0.0,0.135,A
35.0,30.0,0.15,D
3.5,3.0,0.015,A
2.5,0.0,0.13,A
0.0,0.0,0.18,A
1.0,0.0,0.0,A
3.5,3.0,0.015,A
